ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,34.0,Company Invited,1,2.0794415416798357,Salaried,4.0,Deluxe,3.0,Divorced,2.0,0,4,0,Manager,10.10834492616302,2.0
0,51.0,Self Enquiry,1,2.1972245773362196,Small Business,3.0,Super Deluxe,4.0,Unmarried,4.0,0,5,0,AVP,10.265836369570664,4.0
0,52.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,King,3.0,Divorced,1.0,0,2,1,VP,10.399231263877141,4.0
0,27.0,Self Enquiry,1,2.70805020110221,Small Business,3.0,Basic,4.0,Unmarried,2.0,0,3,1,Executive,9.757247170313121,2.0
1,35.0,Self Enquiry,1,3.367295829986474,Salaried,4.0,Deluxe,3.0,Divorced,4.0,1,4,1,Manager,9.94826969530802,3.0
0,43.0,Company Invited,1,2.5649493574615367,Small Business,2.0,Basic,3.0,Married,5.0,0,4,0,Executive,9.746190260646909,3.0
0,45.0,Company Invited,1,2.0794415416798357,Small Business,4.0,Super Deluxe,3.0,Divorced,1.0,0,4,1,AVP,10.366969964791599,3.0
0,36.0,Self Enquiry,1,3.295836866004329,Salaried,2.0,Basic,5.0,Divorced,2.0,1,3,0,Executive,9.828979500361067,5.0
0,35.0,Company Invited,1,2.5649493574615367,Small Business,3.0,Deluxe,4.0,Unmarried,6.0,0,2,1,Manager,10.014447362844386,2.0
0,42.0,Company Invited,1,3.295836866004329,Small Business,3.0,Deluxe,3.0,Married,3.0,0,2,0,Manager,9.91665053906241,2.0
0,38.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Deluxe,3.0,Divorced,1.0,0,2,0,Manager,9.978270296979813,3.0
0,38.0,Self Enquiry,1,3.5263605246161616,Large Business,3.0,Deluxe,3.0,Divorced,4.0,0,2,0,Manager,9.964629687478366,3.0
0,27.0,Company Invited,1,2.5649493574615367,Large Business,4.0,Deluxe,5.0,Divorced,6.0,0,3,0,Manager,10.014447362844386,3.0
0,49.0,Company Invited,1,3.1780538303479458,Salaried,3.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,9.989848718184172,4.0
0,36.0,Company Invited,1,2.772588722239781,Small Business,3.0,Basic,3.0,Married,2.0,1,3,1,Executive,10.014447362844386,2.0
0,40.0,Self Enquiry,1,3.2188758248682006,Small Business,3.0,Deluxe,3.0,Divorced,1.0,1,2,1,Manager,9.783633624060649,3.0
1,38.0,Self Enquiry,1,3.5263605246161616,Small Business,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,Manager,9.983822525188403,4.0
1,29.0,Self Enquiry,3,3.4965075614664802,Small Business,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,10.027429361730306,3.0
0,22.0,Self Enquiry,1,2.3978952727983707,Salaried,2.0,Basic,4.0,Married,2.0,1,4,0,Executive,9.760078969240771,2.0
0,36.0,Company Invited,1,3.1780538303479458,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,9.749928364409826,5.0
0,40.0,Company Invited,1,2.5649493574615367,Salaried,4.0,Deluxe,3.0,Divorced,1.0,0,5,1,Manager,9.897268252722212,3.0
0,46.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Standard,5.0,Married,1.0,0,2,0,Senior Manager,10.102174463416347,3.0
1,32.0,Self Enquiry,3,2.302585092994046,Small Business,5.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,10.142504453006628,3.0
0,30.0,Company Invited,1,1.791759469228055,Salaried,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,10.06364870466007,3.0
0,27.0,Company Invited,3,3.258096538021482,Salaried,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,10.125870814903928,3.0
0,51.0,Self Enquiry,1,2.6390573296152584,Salaried,4.0,Standard,4.0,Divorced,6.0,0,3,1,Senior Manager,10.221577581159291,3.0
1,30.0,Self Enquiry,1,2.1972245773362196,Large Business,3.0,Basic,5.0,Unmarried,6.0,1,4,1,Executive,9.778887584302797,3.0
0,41.0,Self Enquiry,3,2.4849066497880004,Salaried,3.0,Standard,3.0,Unmarried,4.0,1,2,0,Senior Manager,10.260847261969445,4.0
1,30.0,Company Invited,3,3.4657359027997265,Small Business,4.0,Deluxe,5.0,Unmarried,6.0,0,2,0,Manager,9.984883190740122,3.0
1,29.0,Self Enquiry,1,1.791759469228055,Large Business,3.0,Basic,3.0,Unmarried,1.0,0,2,0,Executive,9.744374580879056,2.0
0,45.0,Company Invited,3,2.4849066497880004,Small Business,4.0,Standard,3.0,Unmarried,7.0,0,4,1,Senior Manager,10.080168229439996,2.0
0,54.0,Self Enquiry,3,2.1972245773362196,Small Business,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,Manager,9.949416484424528,3.0
0,36.0,Self Enquiry,1,2.3978952727983707,Salaried,3.0,Deluxe,4.0,Unmarried,1.0,0,2,0,Manager,9.948174070158535,5.0
0,33.0,Self Enquiry,1,2.302585092994046,Small Business,4.0,Basic,4.0,Divorced,7.0,0,4,0,Executive,9.776903400426676,2.0
0,37.0,Company Invited,1,2.833213344056216,Salaried,3.0,Standard,3.0,Married,2.0,1,3,0,Senior Manager,10.210420629580021,3.0
0,38.0,Self Enquiry,3,2.1972245773362196,Salaried,3.0,Standard,3.0,Married,1.0,0,2,1,Senior Manager,10.150699131184039,4.0
0,31.0,Self Enquiry,1,2.5649493574615367,Small Business,5.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,10.014447362844386,2.0
0,59.0,Self Enquiry,1,2.1972245773362196,Salaried,4.0,Basic,3.0,Divorced,4.0,0,3,0,Executive,9.751326558637025,4.0
0,37.0,Company Invited,3,2.302585092994046,Small Business,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,9.751326558637025,2.0
0,29.0,Company Invited,3,1.791759469228055,Small Business,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,10.039677906986393,2.0
0,35.0,Company Invited,3,1.791759469228055,Small Business,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,10.076978567945266,3.0
1,29.0,Self Enquiry,1,3.1780538303479458,Small Business,4.0,Basic,3.0,Unmarried,2.0,1,3,0,Executive,9.76359310138207,3.0
0,52.0,Self Enquiry,1,2.0794415416798357,Salaried,4.0,Basic,3.0,Unmarried,1.0,0,3,0,Executive,9.809835996454673,2.0
0,42.0,Self Enquiry,1,2.302585092994046,Large Business,3.0,King,3.0,Divorced,2.0,0,2,0,VP,10.399231263877141,3.0
0,59.0,Self Enquiry,2,2.4849066497880004,Small Business,3.0,Basic,3.0,Divorced,1.0,0,4,1,Executive,9.75655244441243,2.0
0,50.0,Self Enquiry,3,1.791759469228055,Small Business,3.0,King,3.0,Married,4.0,0,2,1,VP,10.399231263877141,4.0
1,33.0,Self Enquiry,1,2.995732273553991,Small Business,3.0,Basic,3.0,Divorced,6.0,1,2,0,Executive,9.766292313358283,3.0
0,43.0,Self Enquiry,3,3.091042453358316,Small Business,3.0,Super Deluxe,3.0,Divorced,6.0,1,3,0,AVP,10.343804871411503,4.0
1,33.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Basic,5.0,Divorced,1.0,0,3,1,Executive,9.781715320606217,2.0
0,52.0,Company Invited,3,2.0794415416798357,Salaried,4.0,King,3.0,Unmarried,2.0,1,2,1,VP,10.399231263877141,5.0
0,36.0,Self Enquiry,3,2.302585092994046,Salaried,3.0,Basic,4.0,Divorced,3.0,0,3,1,Executive,10.014447362844386,2.0
1,36.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,Basic,3.0,Unmarried,1.0,1,5,1,Executive,10.014447362844386,3.0
0,39.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Basic,3.0,Married,1.0,0,3,0,Executive,9.75452339939617,4.0
0,32.0,Company Invited,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Divorced,1.0,0,4,1,Manager,10.014447362844386,5.0
0,41.0,Self Enquiry,1,3.2188758248682006,Salaried,3.0,Deluxe,5.0,Married,3.0,0,2,1,Manager,9.80211905814784,2.0
0,40.0,Self Enquiry,1,3.4011973816621555,Large Business,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,9.81569405158546,4.0
0,45.0,Self Enquiry,1,1.791759469228055,Salaried,2.0,King,3.0,Divorced,1.0,0,4,1,VP,10.399231263877141,5.0
0,31.0,Company Invited,1,2.1972245773362196,Small Business,3.0,Standard,3.0,Married,1.0,0,4,1,Senior Manager,10.263780941997572,5.0
0,33.0,Self Enquiry,1,2.3978952727983707,Salaried,4.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,9.793170328225258,5.0
0,34.0,Self Enquiry,1,2.0794415416798357,Salaried,4.0,Deluxe,5.0,Divorced,7.0,0,4,0,Manager,9.950227998419942,3.0
0,36.0,Self Enquiry,1,1.791759469228055,Small Business,4.0,Basic,5.0,Divorced,3.0,0,4,1,Executive,10.014447362844386,3.0
0,45.0,Company Invited,1,2.5649493574615367,Salaried,2.0,Deluxe,3.0,Divorced,5.0,0,2,0,Manager,9.972733725272942,5.0
1,37.0,Company Invited,1,2.772588722239781,Small Business,3.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,10.128549263006242,5.0
0,39.0,Company Invited,1,2.0794415416798357,Large Business,3.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,10.163464353895687,4.0
0,29.0,Self Enquiry,1,3.044522437723423,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,3,0,Executive,9.760771250334534,2.0
0,42.0,Self Enquiry,1,3.1354942159291497,Salaried,2.0,Deluxe,5.0,Unmarried,4.0,1,2,0,Manager,9.977899050049938,2.0
0,29.0,Self Enquiry,3,3.258096538021482,Small Business,3.0,Deluxe,3.0,Married,3.0,0,2,1,Manager,9.995656440007505,3.0
0,25.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,9.898374503149306,4.0
0,42.0,Self Enquiry,1,2.0794415416798357,Small Business,4.0,Basic,5.0,Married,1.0,1,4,1,Executive,9.775256374639046,2.0
0,40.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,King,3.0,Married,1.0,0,5,0,VP,10.399231263877141,2.0
0,51.0,Self Enquiry,1,1.791759469228055,Salaried,3.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,9.782618510055139,3.0
1,36.0,Company Invited,1,3.5263605246161616,Small Business,4.0,Basic,4.0,Unmarried,1.0,0,3,1,Executive,9.824390231177425,5.0
0,32.0,Company Invited,1,2.5649493574615367,Salaried,2.0,Basic,4.0,Divorced,2.0,0,2,0,Executive,9.786616600804713,4.0
0,38.0,Company Invited,3,2.0794415416798357,Salaried,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,Manager,9.915860688599269,3.0
0,32.0,Self Enquiry,1,2.0794415416798357,Large Business,4.0,Deluxe,5.0,Unmarried,5.0,0,4,0,Manager,9.751268339558617,3.0
0,46.0,Self Enquiry,3,2.0794415416798357,Large Business,5.0,Super Deluxe,4.0,Divorced,4.0,1,5,1,AVP,10.369483160384325,5.0
1,36.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,9.824714871370732,4.0
0,29.0,Self Enquiry,3,2.0794415416798357,Small Business,4.0,Deluxe,4.0,Divorced,3.0,0,4,0,Manager,9.982483558762626,4.0
0,31.0,Self Enquiry,1,3.367295829986474,Small Business,4.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,9.932172186396038,4.0
0,36.0,Company Invited,1,2.3978952727983707,Salaried,2.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,10.014447362844386,3.0
0,45.0,Self Enquiry,1,3.258096538021482,Small Business,3.0,Super Deluxe,3.0,Divorced,1.0,1,3,0,AVP,10.257519005529442,3.0
0,36.0,Self Enquiry,1,2.4849066497880004,Salaried,3.0,Basic,3.0,Divorced,1.0,0,5,1,Executive,9.809726172721653,3.0
0,55.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,King,5.0,Unmarried,1.0,1,2,1,VP,10.399231263877141,2.0
1,47.0,Company Invited,1,3.5263605246161616,Salaried,3.0,Standard,4.0,Divorced,2.0,1,3,1,Senior Manager,10.197983855295579,2.0
0,28.0,Self Enquiry,1,2.70805020110221,Small Business,3.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,9.745077815788486,4.0
0,37.0,Self Enquiry,3,2.4849066497880004,Small Business,3.0,Deluxe,3.0,Divorced,5.0,0,3,0,Manager,9.975901233045173,3.0
0,21.0,Self Enquiry,1,2.1972245773362196,Small Business,4.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,9.810823867672708,4.0
0,37.0,Company Invited,1,1.791759469228055,Small Business,3.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,10.261266886411732,1.0
0,35.0,Self Enquiry,1,3.332204510175204,Salaried,2.0,Standard,4.0,Married,1.0,0,5,1,Senior Manager,10.203443985863297,4.0
0,38.0,Self Enquiry,3,2.5649493574615367,Small Business,2.0,Deluxe,5.0,Married,2.0,1,3,0,Manager,9.933289043772918,2.0
0,26.0,Company Invited,1,1.791759469228055,Salaried,3.0,Deluxe,4.0,Married,2.0,0,5,0,Manager,9.97100600426695,3.0
0,50.0,Self Enquiry,1,2.302585092994046,Salaried,3.0,King,4.0,Married,4.0,0,5,1,VP,10.399231263877141,3.0
0,53.0,Self Enquiry,1,2.1972245773362196,Small Business,3.0,Super Deluxe,3.0,Divorced,4.0,1,5,0,AVP,10.391576649328249,2.0
0,42.0,Self Enquiry,3,1.791759469228055,Salaried,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,9.898826707653933,2.0
0,29.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,2.0,0,2,0,Manager,9.880935148065616,2.0
0,55.0,Self Enquiry,1,3.258096538021482,Large Business,3.0,Deluxe,3.0,Divorced,4.0,1,2,1,Manager,9.924025203753676,3.0
0,26.0,Company Invited,1,2.5649493574615367,Small Business,3.0,Deluxe,5.0,Divorced,2.0,1,3,1,Manager,9.890452970265668,3.0
0,37.0,Self Enquiry,1,1.791759469228055,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,2,1,Executive,9.747710550964285,3.0
1,44.0,Company Invited,1,3.4011973816621555,Salaried,3.0,Basic,3.0,Married,4.0,1,5,0,Executive,9.807031716718498,3.0
0,38.0,Self Enquiry,1,3.367295829986474,Salaried,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,9.940060532766969,2.0
1,26.0,Self Enquiry,1,3.091042453358316,Small Business,3.0,Basic,4.0,Married,3.0,1,2,1,Executive,9.7626725558939,3.0
0,28.0,Self Enquiry,1,2.6390573296152584,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,9.815202637668557,4.0
0,49.0,Company Invited,1,2.772588722239781,Salaried,3.0,King,5.0,Unmarried,1.0,1,3,0,VP,10.399231263877141,2.0
0,36.0,Self Enquiry,1,2.5649493574615367,Large Business,3.0,Deluxe,4.0,Unmarried,5.0,0,2,1,Manager,9.87740021777281,1.0
0,31.0,Company Invited,3,2.3978952727983707,Small Business,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,9.78633556772527,3.0
1,26.0,Self Enquiry,3,2.302585092994046,Small Business,4.0,Deluxe,3.0,Unmarried,2.0,1,2,1,Manager,9.944053514282789,3.0
0,37.0,Company Invited,1,2.70805020110221,Small Business,3.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,9.759963542450086,2.0
0,42.0,Company Invited,3,3.4657359027997265,Small Business,3.0,Super Deluxe,4.0,Divorced,6.0,0,3,1,AVP,10.258536174730276,5.0
1,18.0,Self Enquiry,1,2.1972245773362196,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,9.70625538300642,2.0
0,35.0,Self Enquiry,3,3.091042453358316,Small Business,3.0,Standard,4.0,Divorced,1.0,0,2,1,Senior Manager,10.044118682275874,5.0
0,36.0,Company Invited,1,3.1780538303479458,Salaried,2.0,Basic,3.0,Divorced,5.0,0,5,0,Executive,9.835636885627954,2.0
0,51.0,Self Enquiry,1,2.0794415416798357,Small Business,5.0,Deluxe,4.0,Married,6.0,0,2,0,Manager,9.927301730635383,2.0
0,41.0,Self Enquiry,3,2.0794415416798357,Salaried,3.0,Super Deluxe,4.0,Unmarried,2.0,0,3,1,AVP,10.342226237407218,2.0
0,18.0,Self Enquiry,3,2.772588722239781,Small Business,4.0,Basic,3.0,Unmarried,2.0,0,2,1,Executive,9.692766521220475,5.0
0,28.0,Self Enquiry,1,3.091042453358316,Small Business,2.0,Deluxe,5.0,Unmarried,1.0,0,5,0,Manager,9.936003144212808,5.0
0,31.0,Self Enquiry,3,2.5649493574615367,Large Business,2.0,Deluxe,3.0,Divorced,5.0,0,2,1,Manager,9.995565240737037,3.0
0,39.0,Self Enquiry,1,1.791759469228055,Small Business,2.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,10.111030037621687,2.0
0,36.0,Company Invited,1,3.4011973816621555,Salaried,3.0,Deluxe,4.0,Divorced,1.0,0,3,0,Manager,9.93663215112843,2.0
0,32.0,Self Enquiry,3,2.5649493574615367,Salaried,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,9.92739937258244,5.0
0,38.0,Self Enquiry,1,3.4339872044851463,Salaried,4.0,Standard,4.0,Divorced,4.0,0,3,1,Senior Manager,10.205848855956967,2.0
0,58.0,Company Invited,1,1.791759469228055,Salaried,5.0,Deluxe,3.0,Married,3.0,1,2,1,Manager,9.93595474267363,3.0
0,31.0,Self Enquiry,1,2.5649493574615367,Large Business,3.0,Basic,3.0,Divorced,1.0,1,4,0,Executive,9.894497260697996,3.0
0,31.0,Self Enquiry,2,2.0794415416798357,Salaried,4.0,Deluxe,5.0,Divorced,4.0,0,3,0,Manager,9.971613381583728,4.0
0,45.0,Company Invited,1,2.5649493574615367,Salaried,3.0,Standard,5.0,Married,2.0,0,2,1,Senior Manager,9.913932810397666,5.0
0,31.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,9.781037392779563,3.0
0,33.0,Company Invited,1,2.3978952727983707,Salaried,3.0,Standard,4.0,Divorced,7.0,0,3,1,Senior Manager,10.19906338710701,5.0
0,39.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Super Deluxe,5.0,Divorced,2.0,1,3,1,AVP,10.375613927162842,3.0
0,43.0,Company Invited,1,2.772588722239781,Salaried,3.0,Basic,3.0,Unmarried,1.0,0,5,0,Executive,9.767381419539136,3.0
0,49.0,Self Enquiry,1,1.791759469228055,Large Business,4.0,Super Deluxe,3.0,Unmarried,1.0,1,3,1,AVP,10.273808958508711,2.0
1,52.0,Self Enquiry,1,2.6390573296152584,Small Business,4.0,Deluxe,4.0,Divorced,3.0,0,2,1,Manager,9.900533192709691,3.0
0,27.0,Self Enquiry,1,2.3978952727983707,Salaried,3.0,Basic,4.0,Unmarried,2.0,1,3,0,Executive,9.768698226187489,3.0
0,32.0,Self Enquiry,3,2.6390573296152584,Large Business,4.0,Deluxe,4.0,Divorced,2.0,1,2,1,Manager,9.914823062199874,3.0
0,27.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,2.0,1,4,1,Manager,10.014447362844386,5.0
0,31.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Married,5.0,0,2,0,Manager,10.023357298386513,3.0
0,32.0,Self Enquiry,1,2.0794415416798357,Small Business,4.0,Deluxe,3.0,Unmarried,1.0,0,3,1,Manager,9.906233778204154,5.0
1,36.0,Self Enquiry,1,2.0794415416798357,Small Business,5.0,Basic,3.0,Divorced,6.0,1,3,1,Executive,9.823578169307826,2.0
0,30.0,Self Enquiry,1,3.5263605246161616,Small Business,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,9.94150561972365,5.0
0,31.0,Company Invited,1,2.5649493574615367,Salaried,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,10.083431284544119,3.0
0,39.0,Company Invited,1,1.6094379124341003,Small Business,4.0,King,3.0,Divorced,2.0,0,5,1,VP,10.399231263877141,3.0
1,39.0,Self Enquiry,3,2.1972245773362196,Small Business,3.0,Deluxe,3.0,Divorced,5.0,1,4,1,Manager,9.915317304289704,3.0
0,33.0,Company Invited,3,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Unmarried,4.0,0,3,1,Manager,9.88745979145893,3.0
0,47.0,Self Enquiry,1,2.3978952727983707,Salaried,3.0,King,3.0,Divorced,5.0,0,2,0,VP,10.399231263877141,3.0
0,43.0,Company Invited,1,2.772588722239781,Salaried,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,9.916255691813806,2.0
0,27.0,Company Invited,3,1.791759469228055,Small Business,3.0,Deluxe,4.0,Divorced,1.0,1,2,0,Manager,9.968760179152325,5.0
0,54.0,Company Invited,1,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,4.0,0,4,1,Manager,9.89691600715309,2.0
0,43.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Standard,5.0,Divorced,1.0,0,5,1,Senior Manager,10.126030923778305,2.0
0,36.0,Self Enquiry,1,2.6390573296152584,Salaried,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,9.836118362165275,3.0
0,40.0,Self Enquiry,3,1.791759469228055,Small Business,5.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,10.019357648578541,2.0
1,29.0,Self Enquiry,1,2.6390573296152584,Salaried,5.0,Basic,5.0,Divorced,2.0,1,3,1,Executive,9.747944236774778,4.0
0,36.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Basic,3.0,Unmarried,1.0,0,2,1,Executive,10.014447362844386,1.0
0,30.0,Self Enquiry,3,2.3978952727983707,Small Business,4.0,Deluxe,3.0,Married,2.0,0,2,0,Manager,9.95788103636646,1.0
0,27.0,Self Enquiry,3,2.6390573296152584,Small Business,3.0,Deluxe,4.0,Divorced,2.0,0,2,0,Manager,9.962416620065415,2.0
0,37.0,Self Enquiry,1,2.3978952727983707,Small Business,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,9.9686664935611,3.0
0,38.0,Self Enquiry,1,3.044522437723423,Salaried,4.0,Standard,3.0,Married,1.0,1,5,1,Senior Manager,10.18527729928307,4.0
0,31.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Standard,3.0,Unmarried,2.0,1,4,1,Senior Manager,10.005276698438163,3.0
0,29.0,Self Enquiry,3,2.772588722239781,Small Business,4.0,Deluxe,4.0,Married,2.0,1,5,0,Manager,10.054834305030653,3.0
0,35.0,Self Enquiry,1,2.3978952727983707,Large Business,3.0,Standard,4.0,Unmarried,1.0,0,3,0,Senior Manager,10.047371422864705,3.0
0,23.0,Self Enquiry,1,3.4657359027997265,Salaried,3.0,Basic,3.0,Married,2.0,0,2,1,Executive,9.792779430551706,3.0
0,41.0,Self Enquiry,1,2.4849066497880004,Small Business,4.0,Deluxe,4.0,Unmarried,7.0,1,3,1,Manager,9.953800366409718,3.0
0,47.0,Company Invited,3,2.302585092994046,Small Business,3.0,Deluxe,3.0,Unmarried,4.0,0,4,0,Manager,9.796792813865165,3.0
0,42.0,Self Enquiry,1,3.367295829986474,Salaried,3.0,Super Deluxe,3.0,Unmarried,3.0,0,3,0,AVP,10.341484385646778,2.0
0,29.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,9.885781725417196,4.0
0,42.0,Self Enquiry,2,2.0794415416798357,Large Business,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,9.781093904322061,2.0
0,32.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,Basic,4.0,Divorced,2.0,0,4,0,Executive,9.76249985923515,3.0
0,48.0,Self Enquiry,3,3.5263605246161616,Small Business,3.0,Standard,3.0,Divorced,4.0,0,4,0,Senior Manager,10.22208672762263,3.0
0,37.0,Self Enquiry,1,2.4849066497880004,Small Business,2.0,Deluxe,5.0,Married,5.0,1,3,1,Manager,9.951038854394351,3.0
0,30.0,Company Invited,3,2.5649493574615367,Large Business,3.0,Deluxe,3.0,Divorced,1.0,1,3,1,Manager,9.890199658209193,2.0
0,26.0,Self Enquiry,3,1.791759469228055,Salaried,3.0,Deluxe,3.0,Divorced,2.0,0,5,1,Manager,9.918179101279117,2.0
0,42.0,Self Enquiry,1,2.0794415416798357,Salaried,4.0,Deluxe,3.0,Unmarried,4.0,0,2,0,Manager,9.988793309115229,4.0
1,21.0,Company Invited,3,1.791759469228055,Large Business,4.0,Basic,4.0,Unmarried,2.0,1,5,1,Executive,9.75115189123243,3.0
0,36.0,Company Invited,3,1.791759469228055,Small Business,3.0,Deluxe,3.0,Unmarried,5.0,0,2,1,Manager,9.98289929196029,3.0
0,36.0,Company Invited,3,2.1972245773362196,Small Business,4.0,Standard,3.0,Divorced,5.0,0,2,0,Senior Manager,10.114518035966535,3.0
0,57.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,9.98759889515478,3.0
0,40.0,Self Enquiry,1,2.772588722239781,Salaried,2.0,Basic,3.0,Divorced,4.0,1,3,0,Executive,9.753420191271506,3.0
0,21.0,Company Invited,3,2.70805020110221,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,9.776222201490253,2.0
1,33.0,Self Enquiry,3,2.3978952727983707,Small Business,3.0,Basic,3.0,Unmarried,2.0,1,2,1,Executive,9.789814808047552,2.0
0,36.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Basic,5.0,Divorced,7.0,0,2,1,Executive,9.822928044677711,4.0
0,46.0,Company Invited,1,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Divorced,3.0,0,5,0,Manager,9.916305056246742,1.0
1,41.0,Company Invited,3,2.302585092994046,Small Business,3.0,Deluxe,4.0,Unmarried,2.0,0,3,1,Manager,10.100492446240644,2.0
0,50.0,Self Enquiry,1,2.772588722239781,Large Business,4.0,Standard,3.0,Unmarried,7.0,0,5,0,Senior Manager,10.146276856097172,5.0
1,40.0,Self Enquiry,3,3.332204510175204,Small Business,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,9.970211184579036,4.0
0,31.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Basic,4.0,Unmarried,1.0,1,3,1,Executive,9.778887584302797,2.0
1,21.0,Self Enquiry,3,2.8903717578961645,Salaried,2.0,Basic,4.0,Unmarried,2.0,0,5,0,Executive,9.782223465043089,3.0
0,29.0,Self Enquiry,1,3.367295829986474,Salaried,3.0,Basic,3.0,Unmarried,1.0,0,3,1,Executive,9.75272280064639,2.0
0,35.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Deluxe,4.0,Unmarried,1.0,0,2,1,Manager,9.977666950710379,5.0
0,36.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,10.014447362844386,2.0
0,28.0,Self Enquiry,3,2.70805020110221,Salaried,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,9.91605820970998,3.0
